Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m)
54020,44.9999473507,-73.9998970655,1
54030,44.9999474269,-73.9998969876,1
54040,44.9999475032,-73.9998969098,1
54050,44.9999475796,-73.9998968321,1
54060,44.999947656,-73.9998967545,1
54070,44.9999477325,-73.9998966771,1
54080,44.999947809,-73.9998965997,1
54090,44.9999478856,-73.9998965225,1
54100,44.9999479623,-73.9998964454,1
54110,44.999948039,-73.9998963684,1
54120,44.9999481158,-73.9998962915,1
54130,44.9999481926,-73.9998962147,1
54140,44.9999482695,-73.999896138,1
54150,44.9999483464,-73.9998960615,1
54160,44.9999484234,-73.999895985,1
54170,44.9999485004,-73.9998959087,1
54180,44.9999485775,-73.9998958325,1
54190,44.9999486547,-73.9998957564,1
54200,44.9999487319,-73.9998956804,1
54210,44.9999488092,-73.9998956045,1
54220,44.9999488865,-73.9998955288,1
54230,44.9999489639,-73.9998954531,1
54240,44.9999490414,-73.9998953776,1
54250,44.9999491189,-73.9998953022,1
54260,44.9999491964,-73.9998952269,1
54270,44.999949274,-73.9998951517,1
54280,44.9999493517,-73.9998950767,1
54290,44.9999494294,-73.9998950017,1
54300,44.9999495072,-73.9998949269,1
54310,44.999949585,-73.9998948522,1
54320,44.9999496629,-73.9998947776,1
54330,44.9999497409,-73.9998947031,1
54340,44.9999498189,-73.9998946287,1
54350,44.9999498969,-73.9998945544,1
54360,44.999949975,-73.9998944803,1
54370,44.9999500532,-73.9998944063,1
54380,44.9999501314,-73.9998943324,1
54390,44.9999502097,-73.9998942586,1
54400,44.999950288,-73.9998941849,1
54410,44.9999503664,-73.9998941113,1
54420,44.9999504448,-73.9998940379,1
54430,44.9999505233,-73.9998939645,1
54440,44.9999506018,-73.9998938913,1
54450,44.9999506804,-73.9998938182,1
54460,44.9999507591,-73.9998937452,1
54470,44.9999508378,-73.9998936724,1
54480,44.9999509166,-73.9998935996,1
54490,44.9999509954,-73.999893527,1
54500,44.9999510742,-73.9998934545,1
54510,44.9999511532,-73.9998933821,1
54520,44.9999512321,-73.9998933098,1
54530,44.9999513112,-73.9998932376,1
54540,44.9999513903,-73.9998931656,1
54550,44.9999514694,-73.9998930937,1
54560,44.9999515486,-73.9998930218,1
54570,44.9999516278,-73.9998929501,1
54580,44.9999517071,-73.9998928786,1
54590,44.9999517865,-73.9998928071,1
54600,44.9999518659,-73.9998927358,1
54610,44.9999519453,-73.9998926645,1
54620,44.9999520248,-73.9998925934,1
54630,44.9999521044,-73.9998925224,1
54640,44.999952184,-73.9998924516,1
54650,44.9999522637,-73.9998923808,1
54660,44.9999523434,-73.9998923102,1
54670,44.9999524231,-73.9998922397,1
54680,44.999952503,-73.9998921693,1
54690,44.9999525828,-73.999892099,1
54700,44.9999526628,-73.9998920288,1
54710,44.9999527427,-73.9998919588,1
54720,44.9999528228,-73.9998918888,1
54730,44.9999529028,-73.999891819,1
54740,44.999952983,-73.9998917493,1
54750,44.9999530632,-73.9998916798,1
54760,44.9999531434,-73.9998916103,1
54770,44.9999532237,-73.999891541,1
54780,44.999953304,-73.9998914718,1
54790,44.9999533844,-73.9998914027,1
54800,44.9999534648,-73.9998913337,1
54810,44.9999535453,-73.9998912648,1
54820,44.9999536259,-73.9998911961,1
54830,44.9999537065,-73.9998911275,1
54840,44.9999537871,-73.999891059,1
54850,44.9999538678,-73.9998909906,1
54860,44.9999539485,-73.9998909223,1
54870,44.9999540293,-73.9998908542,1
54880,44.9999541102,-73.9998907862,1
54890,44.9999541911,-73.9998907183,1
54900,44.999954272,-73.9998906505,1
54910,44.999954353,-73.9998905828,1
54920,44.9999544341,-73.9998905153,1
54930,44.9999545152,-73.9998904479,1
54940,44.9999545963,-73.9998903806,1
54950,44.9999546775,-73.9998903134,1
54960,44.9999547588,-73.9998902463,1
54970,44.9999548401,-73.9998901794,1
54980,44.9999549214,-73.9998901126,1
54990,44.9999550028,-73.9998900459,1
55000,44.9999550842,-73.9998899793,1
55010,44.9999551657,-73.9998899128,1
55020,44.9999552473,-73.9998898465,1
55030,44.9999553289,-73.9998897803,1
55040,44.9999554105,-73.9998897142,1
55050,44.9999554922,-73.9998896482,1
55060,44.9999555739,-73.9998895824,1
55070,44.9999556557,-73.9998895166,1
55080,44.9999557375,-73.999889451,1
55090,44.9999558194,-73.9998893855,1
55100,44.9999559014,-73.9998893202,1
55110,44.9999559833,-73.9998892549,1
55120,44.9999560654,-73.9998891898,1
55130,44.9999561475,-73.9998891248,1
55140,44.9999562296,-73.9998890599,1
55150,44.9999563117,-73.9998889951,1
55160,44.999956394,-73.9998889305,1
55170,44.9999564762,-73.999888866,1
55180,44.9999565586,-73.9998888016,1
55190,44.9999566409,-73.9998887373,1
55200,44.9999567233,-73.9998886732,1
55210,44.9999568058,-73.9998886091,1
55220,44.9999568883,-73.9998885452,1
55230,44.9999569709,-73.9998884814,1
55240,44.9999570535,-73.9998884178,1
55250,44.9999571361,-73.9998883542,1
55260,44.9999572188,-73.9998882908,1
55270,44.9999573015,-73.9998882275,1
55280,44.9999573843,-73.9998881643,1
55290,44.9999574672,-73.9998881013,1
55300,44.99995755,-73.9998880384,1
55310,44.999957633,-73.9998879756,1
55320,44.9999577159,-73.9998879129,1
55330,44.999957799,-73.9998878503,1
55340,44.999957882,-73.9998877879,1
55350,44.9999579651,-73.9998877256,1
55360,44.9999580483,-73.9998876634,1
55370,44.9999581315,-73.9998876013,1
55380,44.9999582148,-73.9998875394,1
55390,44.9999582981,-73.9998874775,1
55400,44.9999583814,-73.9998874158,1
55410,44.9999584648,-73.9998873543,1
55420,44.9999585482,-73.9998872928,1
55430,44.9999586317,-73.9998872315,1
55440,44.9999587152,-73.9998871703,1
55450,44.9999587988,-73.9998871092,1
55460,44.9999588824,-73.9998870483,1
55470,44.9999589661,-73.9998869874,1
55480,44.9999590498,-73.9998869267,1
55490,44.9999591335,-73.9998868661,1
55500,44.9999592173,-73.9998868057,1
55510,44.9999593012,-73.9998867453,1
55520,44.9999593851,-73.9998866851,1
55530,44.999959469,-73.999886625,1
55540,44.999959553,-73.9998865651,1
55550,44.999959637,-73.9998865052,1
55560,44.9999597211,-73.9998864455,1
55570,44.9999598052,-73.9998863859,1
55580,44.9999598893,-73.9998863265,1
55590,44.9999599735,-73.9998862671,1
55600,44.9999600577,-73.9998862079,1
55610,44.999960142,-73.9998861488,1
55620,44.9999602264,-73.9998860899,1
55630,44.9999603107,-73.999886031,1
55640,44.9999603951,-73.9998859723,1
55650,44.9999604796,-73.9998859137,1
55660,44.9999605641,-73.9998858552,1
55670,44.9999606486,-73.9998857969,1
55680,44.9999607332,-73.9998857387,1
55690,44.9999608179,-73.9998856806,1
55700,44.9999609025,-73.9998856226,1
55710,44.9999609872,-73.9998855648,1
55720,44.999961072,-73.9998855071,1
55730,44.9999611568,-73.9998854495,1
55740,44.9999612416,-73.999885392,1
55750,44.9999613265,-73.9998853347,1
55760,44.9999614115,-73.9998852775,1
55770,44.9999614964,-73.9998852204,1
55780,44.9999615814,-73.9998851634,1
55790,44.9999616665,-73.9998851066,1
55800,44.9999617516,-73.9998850499,1
55810,44.9999618367,-73.9998849933,1
55820,44.9999619219,-73.9998849369,1
55830,44.9999620071,-73.9998848805,1
55840,44.9999620924,-73.9998848243,1
55850,44.9999621777,-73.9998847683,1
55860,44.9999622631,-73.9998847123,1
55870,44.9999623484,-73.9998846565,1
55880,44.9999624339,-73.9998846008,1
55890,44.9999625193,-73.9998845452,1
55900,44.9999626049,-73.9998844898,1
55910,44.9999626904,-73.9998844344,1
55920,44.999962776,-73.9998843793,1
55930,44.9999628616,-73.9998843242,1
55940,44.9999629473,-73.9998842693,1
55950,44.999963033,-73.9998842144,1
55960,44.9999631188,-73.9998841598,1
55970,44.9999632046,-73.9998841052,1
55980,44.9999632904,-73.9998840508,1
55990,44.9999633763,-73.9998839965,1
56000,44.9999634622,-73.9998839423,1
56010,44.9999635482,-73.9998838883,1
56020,44.9999636342,-73.9998838343,1
56030,44.9999637202,-73.9998837805,1
56040,44.9999638063,-73.9998837269,1
56050,44.9999638924,-73.9998836733,1
56060,44.9999639786,-73.9998836199,1
56070,44.9999640648,-73.9998835666,1
56080,44.999964151,-73.9998835135,1
56090,44.9999642373,-73.9998834605,1
56100,44.9999643236,-73.9998834076,1
56110,44.99996441,-73.9998833548,1
56120,44.9999644963,-73.9998833022,1
56130,44.9999645828,-73.9998832496,1
56140,44.9999646692,-73.9998831972,1
56150,44.9999647558,-73.999883145,1
56160,44.9999648423,-73.9998830929,1
56170,44.9999649289,-73.9998830409,1
56180,44.9999650155,-73.999882989,1
56190,44.9999651022,-73.9998829372,1
56200,44.9999651889,-73.9998828856,1
56210,44.9999652756,-73.9998828341,1
56220,44.9999653624,-73.9998827828,1
56230,44.9999654492,-73.9998827315,1
56240,44.9999655361,-73.9998826804,1
56250,44.999965623,-73.9998826295,1
56260,44.9999657099,-73.9998825786,1
56270,44.9999657969,-73.9998825279,1
56280,44.9999658839,-73.9998824773,1
56290,44.9999659709,-73.9998824268,1
56300,44.999966058,-73.9998823765,1
56310,44.9999661451,-73.9998823263,1
56320,44.9999662323,-73.9998822762,1
56330,44.9999663194,-73.9998822263,1
56340,44.9999664067,-73.9998821765,1
56350,44.9999664939,-73.9998821268,1
56360,44.9999665812,-73.9998820772,1
56370,44.9999666686,-73.9998820278,1
56380,44.999966756,-73.9998819785,1
56390,44.9999668434,-73.9998819293,1
56400,44.9999669308,-73.9998818803,1
56410,44.9999670183,-73.9998818314,1
56420,44.9999671058,-73.9998817826,1
56430,44.9999671934,-73.999881734,1
56440,44.999967281,-73.9998816854,1
56450,44.9999673686,-73.999881637,1
56460,44.9999674563,-73.9998815888,1
56470,44.9999675439,-73.9998815407,1
56480,44.9999676317,-73.9998814927,1
56490,44.9999677195,-73.9998814448,1
56500,44.9999678073,-73.999881397,1
56510,44.9999678951,-73.9998813494,1
56520,44.999967983,-73.9998813019,1
56530,44.9999680709,-73.9998812546,1
56540,44.9999681588,-73.9998812074,1
56550,44.9999682468,-73.9998811603,1
56560,44.9999683348,-73.9998811133,1
56570,44.9999684229,-73.9998810665,1
56580,44.999968511,-73.9998810198,1
56590,44.9999685991,-73.9998809732,1
56600,44.9999686872,-73.9998809268,1
56610,44.9999687754,-73.9998808805,1
56620,44.9999688637,-73.9998808343,1
56630,44.9999689519,-73.9998807883,1
56640,44.9999690402,-73.9998807423,1
56650,44.9999691285,-73.9998806966,1
56660,44.9999692169,-73.9998806509,1
56670,44.9999693053,-73.9998806054,1
56680,44.9999693937,-73.99988056,1
56690,44.9999694822,-73.9998805147,1
56700,44.9999695707,-73.9998804696,1
56710,44.9999696592,-73.9998804246,1
56720,44.9999697477,-73.9998803797,1
56730,44.9999698363,-73.999880335,1
56740,44.999969925,-73.9998802904,1
56750,44.9999700136,-73.9998802459,1
56760,44.9999701023,-73.9998802016,1
56770,44.999970191,-73.9998801574,1
56780,44.9999702798,-73.9998801133,1
56790,44.9999703686,-73.9998800693,1
56800,44.9999704574,-73.9998800255,1
56810,44.9999705463,-73.9998799818,1
56820,44.9999706351,-73.9998799383,1
56830,44.9999707241,-73.9998798949,1
56840,44.999970813,-73.9998798516,1
56850,44.999970902,-73.9998798084,1
56860,44.999970991,-73.9998797654,1
56870,44.9999710801,-73.9998797225,1
56880,44.9999711691,-73.9998796797,1
56890,44.9999712583,-73.9998796371,1
56900,44.9999713474,-73.9998795946,1
56910,44.9999714366,-73.9998795522,1
56920,44.9999715258,-73.99987951,1
56930,44.999971615,-73.9998794679,1
56940,44.9999717043,-73.9998794259,1
56950,44.9999717936,-73.9998793841,1
56960,44.9999718829,-73.9998793424,1
56970,44.9999719723,-73.9998793008,1
56980,44.9999720617,-73.9998792593,1
56990,44.9999721511,-73.999879218,1
57000,44.9999722405,-73.9998791769,1
57010,44.99997233,-73.9998791358,1
57020,44.9999724195,-73.9998790949,1
57030,44.9999725091,-73.9998790541,1
57040,44.9999725986,-73.9998790135,1
57050,44.9999726882,-73.999878973,1
57060,44.9999727779,-73.9998789326,1
57070,44.9999728675,-73.9998788923,1
57080,44.9999729572,-73.9998788522,1
57090,44.999973047,-73.9998788122,1
57100,44.9999731367,-73.9998787724,1
57110,44.9999732265,-73.9998787327,1
57120,44.9999733163,-73.9998786931,1
57130,44.9999734061,-73.9998786536,1
57140,44.999973496,-73.9998786143,1
57150,44.9999735859,-73.9998785751,1
57160,44.9999736758,-73.9998785361,1
57170,44.9999737658,-73.9998784972,1
57180,44.9999738558,-73.9998784584,1
57190,44.9999739458,-73.9998784197,1
57200,44.9999740358,-73.9998783812,1
57210,44.9999741259,-73.9998783428,1
57220,44.999974216,-73.9998783046,1
57230,44.9999743061,-73.9998782665,1
57240,44.9999743963,-73.9998782285,1
57250,44.9999744865,-73.9998781906,1
57260,44.9999745767,-73.9998781529,1
57270,44.9999746669,-73.9998781153,1
57280,44.9999747572,-73.9998780779,1
57290,44.9999748475,-73.9998780405,1
57300,44.9999749378,-73.9998780034,1
57310,44.9999750282,-73.9998779663,1
57320,44.9999751185,-73.9998779294,1
57330,44.9999752089,-73.9998778926,1
57340,44.9999752994,-73.999877856,1
57350,44.9999753898,-73.9998778195,1
57360,44.9999754803,-73.9998777831,1
57370,44.9999755708,-73.9998777468,1
57380,44.9999756614,-73.9998777107,1
57390,44.9999757519,-73.9998776747,1
57400,44.9999758425,-73.9998776389,1
57410,44.9999759331,-73.9998776032,1
57420,44.9999760238,-73.9998775676,1
57430,44.9999761145,-73.9998775322,1
57440,44.9999762052,-73.9998774969,1
57450,44.9999762959,-73.9998774617,1
57460,44.9999763866,-73.9998774267,1
57470,44.9999764774,-73.9998773918,1
57480,44.9999765682,-73.999877357,1
57490,44.999976659,-73.9998773223,1
57500,44.9999767499,-73.9998772879,1
57510,44.9999768408,-73.9998772535,1
57520,44.9999769317,-73.9998772193,1
57530,44.9999770226,-73.9998771852,1
57540,44.9999771136,-73.9998771512,1
57550,44.9999772045,-73.9998771174,1
57560,44.9999772955,-73.9998770837,1
57570,44.9999773866,-73.9998770501,1
57580,44.9999774776,-73.9998770167,1
57590,44.9999775687,-73.9998769834,1
57600,44.9999776598,-73.9998769503,1
57610,44.9999777509,-73.9998769172,1
57620,44.9999778421,-73.9998768844,1
57630,44.9999779333,-73.9998768516,1
57640,44.9999780245,-73.999876819,1
57650,44.9999781157,-73.9998767865,1
57660,44.9999782069,-73.9998767542,1
57670,44.9999782982,-73.999876722,1
57680,44.9999783895,-73.9998766899,1
57690,44.9999784808,-73.999876658,1
57700,44.9999785722,-73.9998766262,1
57710,44.9999786635,-73.9998765945,1
57720,44.9999787549,-73.999876563,1
57730,44.9999788463,-73.9998765316,1
57740,44.9999789378,-73.9998765003,1
57750,44.9999790292,-73.9998764692,1
57760,44.9999791207,-73.9998764382,1
57770,44.9999792122,-73.9998764073,1
57780,44.9999793038,-73.9998763766,1
57790,44.9999793953,-73.999876346,1
57800,44.9999794869,-73.9998763156,1
57810,44.9999795785,-73.9998762853,1
57820,44.9999796701,-73.9998762551,1
57830,44.9999797618,-73.9998762251,1
57840,44.9999798534,-73.9998761952,1
57850,44.9999799451,-73.9998761654,1
57860,44.9999800368,-73.9998761358,1
57870,44.9999801285,-73.9998761063,1
57880,44.9999802203,-73.9998760769,1
57890,44.9999803121,-73.9998760477,1
57900,44.9999804039,-73.9998760186,1
57910,44.9999804957,-73.9998759896,1
57920,44.9999805875,-73.9998759608,1
57930,44.9999806794,-73.9998759321,1
57940,44.9999807713,-73.9998759036,1
57950,44.9999808632,-73.9998758752,1
57960,44.9999809551,-73.9998758469,1
57970,44.999981047,-73.9998758188,1
57980,44.999981139,-73.9998757908,1
57990,44.999981231,-73.9998757629,1
58000,44.999981323,-73.9998757352,1
58010,44.999981415,-73.9998757076,1
58020,44.999981507,-73.9998756801,1
58030,44.9999815991,-73.9998756528,1
58040,44.9999816912,-73.9998756256,1
58050,44.9999817833,-73.9998755986,1
58060,44.9999818754,-73.9998755717,1
58070,44.9999819676,-73.9998755449,1
58080,44.9999820597,-73.9998755183,1
58090,44.9999821519,-73.9998754918,1
58100,44.9999822441,-73.9998754654,1
58110,44.9999823364,-73.9998754392,1
58120,44.9999824286,-73.9998754131,1
58130,44.9999825209,-73.9998753871,1
58140,44.9999826132,-73.9998753613,1
58150,44.9999827055,-73.9998753356,1
58160,44.9999827978,-73.9998753101,1
58170,44.9999828901,-73.9998752847,1
58180,44.9999829825,-73.9998752594,1
58190,44.9999830749,-73.9998752343,1
58200,44.9999831673,-73.9998752093,1
58210,44.9999832597,-73.9998751844,1
58220,44.9999833521,-73.9998751597,1
58230,44.9999834445,-73.9998751351,1
58240,44.999983537,-73.9998751107,1
58250,44.9999836295,-73.9998750863,1
58260,44.999983722,-73.9998750622,1
58270,44.9999838145,-73.9998750381,1
58280,44.9999839071,-73.9998750142,1
58290,44.9999839996,-73.9998749905,1
58300,44.9999840922,-73.9998749668,1
58310,44.9999841848,-73.9998749433,1
58320,44.9999842774,-73.99987492,1
58330,44.99998437,-73.9998748968,1
58340,44.9999844627,-73.9998748737,1
58350,44.9999845553,-73.9998748508,1
58360,44.999984648,-73.999874828,1
58370,44.9999847407,-73.9998748053,1
58380,44.9999848334,-73.9998747828,1
58390,44.9999849262,-73.9998747604,1
58400,44.9999850189,-73.9998747381,1
58410,44.9999851117,-73.999874716,1
58420,44.9999852044,-73.999874694,1
58430,44.9999852972,-73.9998746722,1
58440,44.9999853901,-73.9998746505,1
58450,44.9999854829,-73.9998746289,1
58460,44.9999855757,-73.9998746075,1
58470,44.9999856686,-73.9998745862,1
58480,44.9999857615,-73.999874565,1
58490,44.9999858543,-73.999874544,1
58500,44.9999859473,-73.9998745231,1
58510,44.9999860402,-73.9998745024,1
58520,44.9999861331,-73.9998744818,1
58530,44.9999862261,-73.9998744613,1
58540,44.999986319,-73.999874441,1
58550,44.999986412,-73.9998744208,1
58560,44.999986505,-73.9998744007,1
58570,44.999986598,-73.9998743808,1
58580,44.999986691,-73.999874361,1
58590,44.9999867841,-73.9998743414,1
58600,44.9999868771,-73.9998743219,1
58610,44.9999869702,-73.9998743025,1
58620,44.9999870633,-73.9998742833,1
58630,44.9999871564,-73.9998742642,1
58640,44.9999872495,-73.9998742453,1
58650,44.9999873426,-73.9998742264,1
58660,44.9999874358,-73.9998742078,1
58670,44.9999875289,-73.9998741892,1
58680,44.9999876221,-73.9998741708,1
58690,44.9999877153,-73.9998741526,1
58700,44.9999878085,-73.9998741344,1
58710,44.9999879017,-73.9998741165,1
58720,44.9999879949,-73.9998740986,1
58730,44.9999880881,-73.9998740809,1
58740,44.9999881814,-73.9998740633,1
58750,44.9999882746,-73.9998740459,1
58760,44.9999883679,-73.9998740286,1
58770,44.9999884612,-73.9998740114,1
58780,44.9999885545,-73.9998739944,1
58790,44.9999886478,-73.9998739775,1
58800,44.9999887411,-73.9998739608,1
58810,44.9999888345,-73.9998739442,1
58820,44.9999889278,-73.9998739277,1
58830,44.9999890212,-73.9998739114,1
58840,44.9999891145,-73.9998738952,1
58850,44.9999892079,-73.9998738791,1
58860,44.9999893013,-73.9998738632,1
58870,44.9999893947,-73.9998738475,1
58880,44.9999894881,-73.9998738318,1
58890,44.9999895816,-73.9998738163,1
58900,44.999989675,-73.999873801,1
58910,44.9999897685,-73.9998737857,1
58920,44.9999898619,-73.9998737707,1
58930,44.9999899554,-73.9998737557,1
58940,44.9999900489,-73.9998737409,1
58950,44.9999901424,-73.9998737262,1
58960,44.9999902359,-73.9998737117,1
58970,44.9999903294,-73.9998736973,1
58980,44.999990423,-73.9998736831,1
58990,44.9999905165,-73.999873669,1
59000,44.99999061,-73.999873655,1
59010,44.9999907036,-73.9998736411,1
59020,44.9999907972,-73.9998736274,1
59030,44.9999908908,-73.9998736139,1
59040,44.9999909844,-73.9998736005,1
59050,44.999991078,-73.9998735872,1
59060,44.9999911716,-73.999873574,1
59070,44.9999912652,-73.999873561,1
59080,44.9999913588,-73.9998735482,1
59090,44.9999914525,-73.9998735354,1
59100,44.9999915461,-73.9998735228,1
59110,44.9999916398,-73.9998735104,1
59120,44.9999917334,-73.9998734981,1
59130,44.9999918271,-73.9998734859,1
59140,44.9999919208,-73.9998734739,1
59150,44.9999920145,-73.999873462,1
59160,44.9999921082,-73.9998734502,1
59170,44.9999922019,-73.9998734386,1
59180,44.9999922956,-73.9998734271,1
59190,44.9999923894,-73.9998734158,1
59200,44.9999924831,-73.9998734046,1
